Id	Entry	Name
28085	D00811	Clomipramine hydrochloride (JP16/USP);Anafranil (TN)
28102	D00280	Clonazepam (JP16/USP/INN);Clonazepam fine granules (JP16);Clonazepam tablets (JP16);Klonopin (TN)
28118	D00281	Clonidine (JAN/USP/INN);Catarpres-TTS (TN)
28127	D00604	Clonidine hydrochloride (JP16/USP);Catapres (TN)
28150	D00285	Co-Trimoxazole (BAN);Trimethoprim-sulfamethoxazole;Sulfamethoxazole - trimethoprim mixt;Bactrim (TN);Septra (TN)
28177	D00694	Clorazepate dipotassium (JP16/USP);Tranxene (TN)
28302	D00282	Clotrimazole (JP16/USP/INN);Lotrimin (TN);Mycelex (TN)
28355	D00283	Clozapine (JAN/USP/INN);Clozaril (TN)
7923	D10176	Trametinib dimethyl sulfoxide (JAN/USAN);Mekinist (TN)
8031	D10175	Trametinib (USAN)
8323	D07962	Flecainide (INN)
8412	D02698	Teniposide (USAN/INN);Vumon (TN)
28405	D00172	Eptacog alfa (activated) (genetical recombination) (JAN);Eptacog alfa (INN);Coagulation Factor VIIa;Novo- seven (TN)
42100	D07750	Coumafos (INN);Coumaphos;Meldane (TN)
42140	D02333	Coumermycin (USAN);Coumermycin A1
43101	D07752	Croconazole (INN)
36706	D00146	Corticotropin (USP/INN);ACTH (TN);Acthar (TN)
36835	D00973	Cortisone acetate (JP16/USP);Cortone acetate (TN)
35579	D03874	Disoxaril (USAN/INN)
49070	D00286	Cyclandelate (JAN/USP/INN);Cyclospasmol (TN)
49130	D03621	Cyclizine (INN)
49154	D07758	Cyclobenzaprine (INN)
49171	D00772	Cyclobenzaprine hydrochloride (USP);Flexeril (TN)
52377	D08956	Omacetaxine mepesuccinate (USAN);Homoharringtonine;Synribo (TN)
52623	D08964	Perampanel (USAN);Fycompa (TN)
52993	D09687	Ulipristal acetate (USAN);Ella (TN)
53038	D06552	Alcaftadine (JAN/USAN/INN);Lastacaft (TN)
95645	D02995	Asenapine maleate (USAN);Saphris (TN)
95729	D08568	Tenoic acid (DCF);Thiophene-2-carbixylic acid;Rhinotrophyl (TN)
95823	D01862	Pitavastatin calcium (JAN);NK 104;Livalo (TN)
96901	D09753	Saxagliptin hydrate (JAN/USAN);ONGLYZA (TN)
96940	D08996	Saxagliptin (INN)
122642	D09705	Bepotastine (USAN/INN)
122844	D05380	Pazopanib hydrochloride (JAN/USAN);Votrient (TN)
123181	D06057	Telavancin hydrochloride (USAN);Vibativ (TN)
63338	D07913	Escitalopram (INN);Esertia (TN)
64049	D09783	Tofacitinib citrate (JAN/USAN);Tasocitinib citrate;Xeljanz (TN)
64116	D06404	Liraglutide (genetical recombination) (JAN);Liraglutide (USAN/INN);Victoza (TN)
143126	D01922	Pratosartan (JAN/INN);KD 3-671
143138	D01578	Pranoprofen (JP16/INN);Elicapric (TN)
143172	D01998	Prednisolone farnesylate (JAN);PNF 21;Farnerate (TN)
143181	D01239	Prednisolone sodium succinate (JP16/USP);Kohakusanin (TN)
143304	D01731	Potassium bromide (JP16);Potassium bromide (TN)
143313	D02403	Potassium phosphate, dibasic (JAN/USP);Mediject P (TN)
143325	D01572	Pralidoxime iodide (JAN/USAN);Pam (TN)
143332	D01858	Panazepide (JAN);Pranazepide;FK 480;FR 120480
143384	D01726	Potassium sulfate (JP16/USAN)
143393	D01561	Potassium hydrogen tartrate (JAN);Potassium bitartrate (USP)
143845	D01168	Potassium hydroxide (JP16/NF);Potassium hydroxide (TN)
143850	D01298	Potassium gluconate (JAN/USP);Gluconsan-K (TN)
143856	D01610	Potassium guaiacolsulfonate (JP16);Sulfogaiacol (INN)
152941	D01542	Polyoxyl 40 stearate (JP16/NF);Polyoxyl 8 stearate (USAN);Macrogol ester (INN);Polyoxyl 50 stearate;Myrj 52 (TN)
152958	D01912	Polidronium chloride (JAN/INN)
128441	D00526	Sodium cromoglicate (JP16);Cromolyn sodium (USP);Gastrocrom (TN);Intal (TN)
128443	D07753	Cromoglicic acid (INN);Cromo-Comod (TN)
135875	D08689	Zoledronic acid (INN);Zometa (TN);Reclast (TN)
140781	D08328	Palmidrol (INN);Palmdrol prodes (TN)
139615	D08319	Oxybuprocaine (INN);Monofree oxybuprocaine (TN)
139883	D08346	Phenazopyridine (INN);Fenazopiridina (TN)
140132	D05450	Phenazopyridine hydrochloride (USP)
140171	D08423	Procarbazine (INN)
140194	D00983	Triamcinolone acetonide (JP16/USP);Azmacort (TN);Kenalog (TN);Nasacort (TN)
140355	D00478	Procarbazine hydrochloride (JP16/USP);Matulane (TN)
123438	D08668	Vardenafil (INN);Levitra (TN)
129157	D00584	Fluorouracil (JP16/USP/INN);5-FU (TN);Adrucil (TN);Carac (TN);Fluoroplex (TN)
152965	D01941	Poloxamer (NF);Lutrol F (TN)
152980	D01803	Plaunotol (JAN/INN);Kelnac (TN)
152989	D01611	Polaprezinc (JAN/INN);Promac (TN)
153071	D01154	Potassium acetate (JAN/USP);Potassium acetate (TN)
153194	D01583	Pirfenidone (JAN/USAN/INN);Esbriet (TN)
153199	D01785	Pirmenol hydrochloride hydrate (JAN);Pimenol (TN)
153208	D01297	Pirenzepine hydrochloride (USAN)
153214	D01634	Piretanide (JAN/USAN/INN);Arelix (TN)
153219	D01349	Pirbuterol hydrochloride (JAN/USAN)
153224	D01100	Pirenoxine (JP16/INN);Catalin-K (TN)
153228	D01914	Piracetam (JAN/USAN/INN);Myocalm (TN)
153233	D01885	Pirarubicin (JP16/INN);Therarubicin (TN)
153250	D01231	Piroheptine hydrochloride (JAN);Trimol (TN)
153255	D01431	Piromidic acid (JAN/INN);PA;Panacid (TN)
154164	D01531	Pipemidic acid hydrate (JP16);PPA;Karunomazin (TN)
154174	D01393	Piperazine phosphate hydrate (JP16/USP);Pincets (TN)
154204	D01133	Pimobendan (JAN/USAN/INN);Acardi (TN)
154222	D01482	Pipamperone hydrochloride (JAN)
154230	D01554	Pilsicainide hydrochloride hydrate (JP16);Pilsicainide hydrochloride;Pilsicainide hydrochloride capsules (JP16);SUN 1165 (TN);Sunrythm (TN)
154235	D01188	Pimilprost (JAN/INN)
154244	D01861	Pibutidine hydrochloride (JAN);IT 066
154249	D01876	Pipradrol hydrochloride (JAN)
154254	D01165	Piperidolate hydrochloride (JAN);Dactil (TN)
154260	D01521	Pipethanate hydrochloride (JAN);Glymor (TN)
173251	D01624	Sarpogrelate hydrochloride (JP16);Anplag (TN)
173257	D01451	Scopolamine butylbromide (JP16);Butylscopolamine bromide;Buscopan (TN)
173284	D01798	Sapropterin hydrochloride (JAN);Sapropterin dihydrochloride (USAN);Biopten (TN);Kuvan (TN)
173296	D01160	Saquinavir mesilate (JAN);Saquinavir mesylate (USP);Invirase (TN)
173312	D01257	Siccanin (JP16/INN);Siccanin (TN)
173326	D01502	Silver diammine fluoride (JAN);Saforide (TN)
173441	D01888	Safrazine hydrochloride (JAN)
173461	D01811	Salicylamide (JAN/USP/INN);Salicylamide (TN)
173536	D01814	S-Hydroprene (JAN)
181640	D01783	Rolipram (JAN/USAN/INN)
181647	D01486	Rolitetracycline nitrate (JAN/USAN)
181652	D01263	Ritodrine hydrochloride (JP16/USP);Yutopar (TN)
181657	D01897	Rokitamycin (JP16/INN);RKM;Ricamycin (TN)
181664	D01564	Rilmazafone hydrochloride hydrate (JAN);Rilmazafone hydrochloride dihydrate;Rilmazafone hydrochloride;Rhythmy (TN)
181672	D01715	Risarestat (INN);CT 112
181709	D01710	Roxithromycin (JP16/USAN/INN);RXM;Rulide (TN)
181714	D01722	Romurtide (JAN/INN);Nopia (TN)
181720	D01467	Roxatidine acetate hydrochloride (JP16/USAN);Altat (TN)
169754	D00210	Norfloxacin (JP16/USP/INN);NFLX;Noroxin (TN)
169790	D01216	Sulfamethopyrazine (JAN);Sulfalene (USAN);Kelfizina (TN)
169795	D02450	Sulfametomidine (JAN);Sulfametomidine monohydrate
169811	D01489	Sulbenicillin sodium (JP16);Lilacillin (TN)
169855	D01142	Sulfadimethoxine (JAN/USP);Abcid (TN);Agribon (TN)
169897	D01226	Sulpiride (JP16/USAN/INN);Dogmatyl (TN)
169911	D01762	Sulpyrine hydrate (JP16);Dipyrone (USAN);Metamizole sodium salt monohydrate;Sulpyrine (TN)
169946	D01526	Sulfisomidine (JAN);Sulfaisodimidine;Sulfisomidine (TN)
169962	D01141	Sulfamonomethoxine (JAN/USAN/INN);Daimeton (TN)
169967	D01127	Sulfatolamide (JAN/INN)
170016	D01269	Solifenacin succinate (JAN/USAN/INN);Vesicare (TN)
170021	D01734	Sorivudine (JAN/USAN/INN);Bravavir (TN)
170038	D01091	Sodium thiosulfate hydrate (JP16);Sodium thiosulfate (USP);Detoxol (TN);Sulfactol (TN)
171166	D02409	Caffeine and sodium benzoate (JP16);Sodium caffeine benzoate;Annaca (TN)
171172	D01780	Sodium carbonate hydrate (JP16)
171178	D01616	Sodium prasterone sulfate hydrate (JP16);Mylis (TN)
171261	D01732	Sodium sulfate, dried (JAN);Sodium sulfate anhydous;Sodium sulfate, dried (TN)
171289	D01711	Sodium hypochlorite (JAN/USP);Texant (TN)
171591	D01169	Sodium hydroxide (JP16/NF);Sodium hydroxide (TN)
171606	D01781	Sodium citrate hydrate (JP16);Sodium citrate (TN)
171749	D01730	Silver nitrate (JP16/USP);Silver nitrate (TN)
171772	D01779	Sodium acetate hydrate (JP16);Sodium acetate (USP);Sodium acetate trihydrate;Sodium acetate (TN)
171778	D01919	Soblidotin (JAN/INN)
171784	D01404	Sobuzoxane (JAN);Perazolin (TN)
171790	D01918	Sivelestat sodium hydrate (JP16);Sivelestat sodium (USAN);Sivelestat sodium for injection (JP16);Elaspol (TN)
171796	D01535	Sizofiran (JAN/INN);Sonifilan (TN)
171801	D01212	Simfibrate (JAN/INN);Cholesolvin (TN)
171816	D01510	Dexamethasone metasulfobenzoate sodium (JAN);Dexamethazone metasulfobenzoate sodium;Dexapos;Santeson (TN)
171985	D01203	Sodium bicarbonate (JP16/USP);Meylon (TN);Neut (TN)
173224	D01123	Seratrodast (JAN/USAN/INN);Bronica (TN)
173230	D01983	Sevelamer hydrochloride (JAN/USAN);Renagel (TN)
173237	D01310	Secobarbital sodium (JAN/USP);Seconal sodium (TN)
173246	D01923	Semduramicin sodium (JAN/USAN);UK 61689-2;Aviax (TN)
182129	D01621	Retinol acetate (JP16)
182135	D01890	Repirinast (JAN/USAN/INN);Romet (TN)
182140	D01894	Rescimetol (JAN/INN)
182145	D01121	Rebamipide (JP16/INN);Mucosta (TN)
182159	D01177	Remifentanil hydrochloride (JAN/USAN);Ultiva (TN)
182181	D01622	Riboflavin sodium phosphate (JP16);Infuvite (TN)
182273	D01663	Quinine ethylcarbonate (JP16);Quinine ethylcarbonate (TN)
182365	D01760	Ranimustine (JAN/INN);Cymerin (TN)
182370	D01128	Ramatroban (JAN/INN);Baynas (TN)
182378	D02016	Ramosetron hydrochloride (JAN);YM 060;Nasea (TN)
182457	D01396	Pyridinol carbamate (JAN);Pyricarbate;Anginin (TN);Angioxine (TN)
182476	D01771	Proxyphylline (JAN/INN);Monophyllin (TN)
182481	D01144	Prulifloxacin (JAN/INN);PUFX;Sword (TN)
182503	D01094	Pyrrolnitrin (JP16/USAN/INN)
182529	D01938	Zinc pyrithione (JAN);Pyrithione zinc (USAN/INN);Sebulon shampoo (TN)
182623	D01422	Propyl parahydroxybenzoate (JP16);Propylparaben (NF);Propyl parahydroxybenzoate (TN)
182630	D01755	Propyliodone (JAN/USP/INN);Dionosil oily (TN)
182635	D01630	Propentofylline (JAN/INN)
182648	D01649	Propicillin potassium (JAN)
182667	D01650	Proxazole citrate (JAN/USAN);Toness (TN)
182672	D01185	Protizinic acid (JAN/INN)
182686	D01379	Proscillaridin (JAN/USAN/INN);Talusin (TN)
182691	D01195	Prothionamide (JP16);Protionamide (INN);Trevintix (TN)
182735	D01377	Prifinium bromide (JAN/INN);Padrin (TN)
182761	D01243	Propitocaine hydrochloride (JAN);Prilocaine hydrochloride (USP);Citanest (TN)
182796	D01818	Proglumide (JP16/USAN/INN);Nulsa (TN)
182804	D01242	Promethazine teoclate (JAN/INN);Avomine (TN)
182814	D02404	Procaterol hydrochloride (USAN);Pro-Air (TN)
182833	D01765	Proglumetacin maleate (JAN);Miridacin (TN)
182881	D04043	Eritoran tetrasodium (USAN);E5564
168575	D03801	Diethylpropion hydrochloride (USP);Tenuate (TN)
168661	D02301	Oxolinic acid (USAN/INN);OA;Aqualinic (TN)
169456	D00186	Ciprofloxacin (JAN/USP/INN);CPFX;Cipro (TN)
185347	D01538	Valethamate bromide (JAN);Shinmetane (TN)
185359	D01749	Urea (13C) (JAN);Urea C13 (USP);Helicosol (TN)
185375	D01692	Alfuzosin hydrochloride (JAN/USAN);Uroxatral (TN)
185385	D01362	Tulobuterol hydrochloride (JP16);Hokunalin (TN);Respacal (TN)
185390	D01884	Sodium tyropanoate (JAN/INN);Tyropanoate sodium (USAN);Bilopaque (TN)
185395	D01103	Trospium chloride (JAN/USAN/INN);Spasmex (TN);Spasmoplex (TN)
185400	D01306	Troxipide (JP16/INN);Aplace (TN)
185405	D01333	Urapidil (JP16/INN);Ebrantil (TN)
185426	D01823	Ufenamate (JAN/INN);Flufenamic acid butyl ester;Combec (TN)
185488	D01180	Trilostane (JAN/USAN);Desopan (TN);Modrenal (TN)
185518	D02130	Tropisetron (INN);Navoban (TN)
185531	D01756	Trolnitrate phosphate (JAN);Nitretamin (TN)
185550	D01782	Triprolidine hydrochloride hydrate (JAN);Triprolidine hydrochloride (USP);Venen (TN)
185566	D01556	Trimethylcetylammonium pentachlorophenate (JAN);Cetrimonium pentachlorophenete
185571	D01895	Tripamide (JAN/USAN/INN);Normonal (TN)
185704	D01355	Tramadol hydrochloride (JAN/USAN);Ultram (TN)
185712	D01347	Tramazoline hydrochloride (JAN/USAN);Towk (TN)
185727	D01448	Trifluoperazine maleate (JAN);Trifluoperazine (TN)
185734	D01095	Tribenoside (JAN/USAN/INN);Hemocuron (TN)
185746	D01220	Trapidil (JP16/INN);Rocornal (TN)
185751	D01365	Trepibutone (JP16/INN);Supacal (TN)
185772	D01932	Transfluthrin (JAN)
224197	D01516	Tretinoin tocoferil (JAN);Tocoretinate
224202	D01878	Tolycaine hydrochloride (JAN)
224218	D01996	Tosufloxacin tosylate hydrate (JP16);Tosufloxacin tosilate;TFLX;Ozex (TN);Tosuxacin (TN)
224239	D01148	Tolterodine tartrate (JAN/USAN);Detrol (TN);Detrusitol (TN)
224245	D01213	Tolvaptan (JAN/USAN/INN);Samsca (TN)
224283	D01183	Tolfenamic acid (JAN/INN);Clotam (TN)
224290	D01507	Tolperisone hydrochloride (JP16);Muscalm (TN)
224295	D01254	Tofisopam (JP16/INN);Emandaxin (TN)
224300	D01384	Tolciclate (JAN/USAN/INN)
224483	D01198	Toborinone (JAN/USAN/INN)
224488	D01640	Tocamphyl (JAN/USAN/INN)
224573	D01931	Titanium oxide (JP16);Titanium dioxide (USP)
224578	D01214	Tobicillin (JAN/INN)
224583	D01875	Tiquizium bromide (JAN/INN);Thiaton (TN)
224589	D01930	Tirilazad mesilate (JAN);Tirilazad mesylate;Freedox (TN)
224595	D01929	Tiotropium bromide hydrate (JAN);Tiotropium bromide monohydrate;Spiriva (TN)
224600	D01495	Tipepidine hibenzate (JP16);Asverin (TN)
224609	D01406	Tocopherol calcium succinate (JP16);Vitamin-E (TN)
224619	D01530	Tocopherol nicotinate (JP16);dl-alpha-Tocopherol nicotinate;Juvela nicotinate (TN)
229827	D01124	Zinc undecylenate (JAN/USP);Zinc undecylenate (TN)
229840	D01939	Ziprasidone hydrochloride hydrate (JAN);Ziprasidone hydrochloride (USAN);Geodon (TN)
229844	D01170	Zinc oxide (JP16/USP);Zinc oxide (TN)
229860	D01081	Zinc sulfate hydrate (JP16);Zinc sulfate heptahydrate;Ophthazinc T (TN)
229926	D01372	Zopiclone (JAN/INN);Amoban (TN);Zopiclone (TN)
229946	D01321	Zotepine (JAN/INN);Setous (TN)
230234	D02355	Tolmetin (USAN/INN)
230323	D02008	Tadalafil (JAN/USAN/INN);Adcirca (TN);Cialis (TN);Zalutia (TN)
230446	D01537	Xaliproden hydrochloride (JAN);SR 57746A
230477	D01665	Voglibose (JP16/USAN/INN);Basen (TN)
230486	D01280	Warfarin potassium (JP16);Athrombin-K (TN)
230530	D01937	Zanamivir hydrate (JAN);Relenza (TN)
245958	D03820	Dutasteride (JAN/USAN/INN);Avodart (TN)
246319	D01443	Decanohydroxamic acid (JAN)
246353	D01433	trans-pi-Oxocamphor (JAN);pi-Oxocamphor;Vitacampher (TN)
246374	D01591	Ethyl 4-nitrophenyl ethylphosphonate (JAN);p-Nitrophenyl-o-ethyl ethylphosphonate
246391	D01403	Phenolsulfonic acid (JAN);p-Phenolsulfonic acid
246404	D01870	p-Hydroxypropiophenone (JAN);Paroxypropione (INN)
224759	D01795	Tilisolol hydrochloride (JAN);Selecal (TN)
224785	D01639	Tibolone (JAN/USAN/INN)
224791	D01201	Tiemonium iodide (JAN/INN);Visceralgine (TN)
224806	D01325	Tiaprofenic acid (JAN/INN);Surgam (TN)
224814	D01341	Tiaramide hydrochloride (JP16/USAN);Solantal (TN)
224822	D01522	Tiapride hydrochloride (JP16);Gramalil (TN)
224831	D01430	Tiopronin (JAN/INN);Thiola (TN)
224838	D01484	Tinoridine hydrochloride (JAN)
228217	D01712	Theophylline sodium acetate (JAN)
228234	D01407	Thiamphenicol (JAN/USAN/INN);Armai (TN);Thiocymetin (TN)
228261	D02402	Thallium (201Tl) chloride injection (JP16);Thallous chloride Tl 201 (USP);Thallous chloride Tl 201 (TN)
228266	D01456	Tetragastrin (JAN)
228288	D01447	Thioproperazine mesilate (JAN);Thioproperazine mesylate
228293	D01801	Thonzylamine hydrochloride (JAN/USAN);Super anahist (TN)
228308	D01130	Thietylperazine maleate (JAN);Thiethylperazine maleate (USP);Norzine (TN)
228314	D01678	Thioinosine (JAN);6-Mercaptopurine riboside (JAN)
228592	D01274	Tesaglitazar (JAN/USAN/INN)
228604	D01348	Terguride (JAN/INN);Teluron (TN)
228609	D01873	Terodiline hydrochloride (JAN/USAN)
228615	D01920	Tenatoprazole (JAN/INN);TU 199
228650	D01767	Tenoxicam (JAN/USAN/INN);Tilcotil (TN)
228658	D01119	Temocapril hydrochloride (JP16/USAN);Acecol (TN)
228710	D01132	Tazarotene (JAN/USAN/INN);Avage (TN);Fabior (TN);Tazorac (TN)
228736	D01992	Tandospirone citrate (JAN/USAN);SM 3997;Sediel (TN)
228743	D01669	Tazanolast (JAN/INN);Tazanol (TN)
228749	D01925	Taltirelin hydrate (JP16);Ceredist (TN)
228764	D01418	Tamibarotene (JAN/INN);Am 80;Amnoid (TN)
228774	D01244	Tegafur (JP16/USAN/INN);Atillon (TN)
228780	D01926	Temiverine hydrochloride hydrate (JAN);Urespan (TN)
228789	D02029	Technetium (99mTc) methylenediphosphonate (JAN);Technetium Tc 99m medronate (USP);Tc-99m Mdp;AN-MDP (TN)
228795	D02025	Technetium Tc 99m succimer (USP);Technetium (99mTc) dimercaptosuccinic acid (injeciton);DMSA kidney reagent (TN)
228817	D01289	Suxibuzone (JAN/INN)
228836	D01787	Sultiame (JP16);Sulthiame (USAN);Ospolot (TN)
228862	D01505	Talipexole hydrochloride (JAN);Domin (TN)
238976	D09376	Retaspimycin hydrochloride (USAN)
240051	D09375	Retaspimycin (USAN/INN)
246512	D01221	gamma Oryzanol (JAN);Hi-Z (TN)
246546	D01729	3-Iodobenzylguanidine (123I) (JAN);m-Iodobenzylguanidine-123I;MyoMIBG-I 123 (TN)
246821	D08219	Micronomicin (DCF);MCR
249060	D01769	Vindesine sulfate (JAN/USAN);Fildesin (TN)
249095	D01874	Vedaprofen (JAN/USAN/INN)
249106	D01162	Verteporfin (JAN/USAN/INN);Visudyne (TN)
249123	D01933	Vatanidipine hydrochloride (JAN);AE 0047;Calbren (TN)
249172	D01935	Vinorelbine ditartrate (JAN);Vinorelbine tartrate (USP);KW 2307;Navelbine (TN)
249177	D01371	Vinpocetine (JAN/USAN/INN)
249564	D03753	Perindopril (USAN/INN)
249596	D00624	Perindopril erbumine (JAN/USAN);Aceon (TN)
249653	D00503	Perphenazine (JP16/USP/INN);Trilafon (TN)
249823	D09643	Myeloperoxidase (USAN)
249846	D00502	Pergolide mesilate (JAN);Pergolide mesylate (USP);Permax (TN)
250142	D00504	Phenacemide (JAN/INN);Phenurone (TN)
250406	D08347	Phendimetrazine (INN)
250442	D00569	Phenacetin (JAN/INN)
228870	D01084	Talc (JP16/USP);Sclerosol (TN)
228878	D01659	Syrosingopine (JAN/INN);Siringina (TN)
228888	D08554	Tacalcitol (INN);Bonalfa (TN)
185333	D01458	Variotin (JAN);Pecilocin (INN)
185341	D01696	Lenampicillin hydrochloride (JP16);Kbt 1585;Valacillin (TN)
266681	D00598	Betaxolol hydrochloride (JP16/USP);Betoptic (TN);Kerlone (TN)
266822	D08367	Phenylphenol;2-Phenylphenol;Amocid (TN)
266901	D00102	Nitrous oxide (JP16/USP);Nitrous oxide (TN)
267021	D08383	Piperonyl butoxide (BAN);Para Pio (TN);Rid Mousse (TN)
252661	D07335	Amineptine (INN);Survector (TN)
275712	D07907	Erlotinib (INN)
265275	D00560	Pimozide (JP16/USP/INN);Orap (TN)
265356	D00513	Pindolol (JP16/USP/INN);Blocklin-L (TN);Carvisken (TN);Visken (TN)
265404	D00525	Pilocarpine (JAN/USP);Ocusert pilo-20 (TN)
265500	D00466	Piperacillin sodium (JP16/USP);Pentcillin (TN);Pipracil (TN)
265516	D00764	Pipecuronium bromide (USAN/INN);Arduan (TN)
265533	D08380	Piperacillin (INN);PIPC;Peracin (TN)
265714	D08378	Pioglitazone (INN);Actos (TN)
265721	D00945	Pioglitazone hydrochloride (JP16/USP);Actos (TN)
265738	D08387	Pirbuterol (INN)
265747	D00467	Pipobroman (JAN/USAN/INN);Vercyte (TN)
259114	D08368	Phenylpropanolamine (INN);Fansia (TN)
259397	D00512	Phenytoin (JP16/USP/INN);Dilantin (TN)
250562	D05454	Phenmetrazine hydrochloride (USP);Preludin (TN)
250786	D00506	Phenobarbital (JP16/USP/INN);Luminal (TN)
250899	D08354	Phenindione (INN);Hedulin (TN)
250926	D08349	Phenelzine (BAN)
250936	D00505	Phenelzine sulfate (USP);Nardil (TN)
250972	D08351	Phenformin (BAN)
250984	D08353	Phenindamine (INN)
251129	D00508	Phensuximide (USP/INN);Milontin (TN)
251137	D08358	Phenoxybenzamine (INN)
251147	D00507	Phenoxybenzamine hydrochloride (USP);Dibenzyline (TN)
251191	D00701	Phenobarbital sodium (JAN/USP/INN);Luminal sodium (TN)
251379	D05458	Phentermine (USAN/INN)
251404	D08362	Phentolamine (INN)
251408	D00509	Phentolamine mesilate (JAN/INN);Phentolamine mesylate (USP);Regitine (TN)
251531	D01628	Cefditoren pivoxil (JP16);CDTR-PI;Meiact (TN);Spectracef (TN)
251585	D08365	Phenylephrine (INN);Phenylephrine Minims (TN)
251597	D00511	Phenylephrine hydrochloride (JP16/USP);Neo-synephrine (TN)
265795	D00127	Piroxicam (JP16/USP/INN);Feldene (TN)
265802	D00686	Pirbuterol acetate (USAN);Maxair (TN)
265822	D08389	Pirenzepine (INN)
265893	D08396	Pivampicillin (INN);Pondocillin (TN)
299325	D02414	Oxyquinoline sulfate (NF)
285816	D02499	Enfuvirtide (USAN/INN);Fuzeon (TN)
288192	D01066	Polymixin B sulfate (JP16);Polymyxin B sulfate (USP/INN);Aerosporin (TN)
288259	D08401	Polymyxin B (INN);PL-B;Polysporin (TN)
290126	D00657	Polythiazide (JAN/USAN/INN);Renese (TN)
290171	D00863	Povidone-Iodine (JP16/USP);Betadine (TN)
290216	D01016	Potassium iodide (JP16/USP);Thyroblock (TN)
290269	D00469	Pralidoxime chloride (USP);Pralidoxime (INN);Protopam (TN)
290292	D00739	Pramoxine hydrochloride (USP);Pramocaine hydrochloride;Tronothane (TN)
290354	D05575	Pramipexole (USAN/INN)
290358	D00559	Pramipexole hydrochloride hydrate (JAN);Pramipexole hydrochloride (USAN);Mirapex (TN)
290377	D08407	Pramocaine (INN)
290440	D00609	Prazosin hydrochloride (JP16/USP);Minipress (TN)
290476	D08411	Prazosin (INN);Minipress (TN)
290526	D00893	Pravastatin sodium (JP16/USAN);CS-514;Pravachol (TN)
293698	D03321	Fursultiamine hydrochloride (JP16);Thiamine tetrahydrofurfuryl disulfide hydrochloride;Alinaxin (TN)
293711	D03299	Thiamine disulfide (JAN);Allynate F (TN)
293790	D08538	Sulfadimethoxine sodium (USP);Bactotril (TN)
280267	D00183	Nalidixic acid (JP16/USP/INN);NA;NegGram (TN)
317547	D07669	Chlorhexidine acetate (USP);Chlorhexidine diacetate;Nolvasan (TN)
317556	D07732	Clostebol acetate (BAN);Clostebol 17 beta-acetate;Trofodermin (TN)
318011	D02389	Primidolol (USAN/INN)
318029	D00474	Primidone (JP16/USP/INN);Mysoline (TN)
318064	D00553	Propitocaine (JAN);Prilocaine (USP/INN)
318088	D08420	Primaquine (INN);Kanaprim (TN)
