Id	Entry	Name
1542067	META:CPD-13814	eicosadienoate
1542068	META:CPDQT-418	7-methylthioheptyldesulfoglucosinolate
1542074	META:CPD-13811	DIBOA-&beta;-D-glucoside
1542178	META:2-KETO-3-DEOXY-D-GLUCARATE	2-dehydro-3-deoxy-D-glucarate
1542182	META:CPD-4443	<i>cis</i>-zeatin riboside monophosphate
1542189	META:CPDQT-436	4-methoxy-3-indolylmethylamine
1542194	META:CPD-4442	<i>cis</i>-zeatin riboside
1542200	META:Dihydrofolate-Derivatives	a dihydrofolate derivative
1542202	META:INDOLE-3-ACETALDOXIME	(<i>E</i>)-indol-3-ylacetaldoxime
1542210	META:CPDQT-433	4-methoxy-3-indolylmethylisothiocyanate
1542216	META:CPDQT-432	4-methoxy-3-indolylmethyl glucosinolate aglycone
1542222	META:CPDQT-435	4-methoxy-3-indolylmethylisothiocyanate-glutathione
1542228	META:CPD-4441	<i>cis</i>-zeatin
1542234	META:CPDQT-434	indol-3-ylmethylisothiocyanate-glutathione
1542306	META:CPD-11213	4-bromobenzoate
1542313	META:CPD-13874	7-<i>epi</i>-sesquithujene
1542316	META:CPD-12544	&alpha;-D-glucosamine 6-sulfate
1542322	META:CPD-13871	lepidozene
1542327	META:CPD-13872	sesquisabinene A
1542330	META:CPD-12541	<i>N</i>-acetyl-&alpha;-D-glucosamine
1542332	META:N-acetyl-D-glucosamine	null
1542335	META:CPD-11210	5-chlorocarbonyl-2-hydroxy-penta-2,4-dienate
1542984	META:CPD-12454	malonyl-CoA methyl ester
1542988	META:CPD-13785	(+)-&beta;-caryophyllene
1542991	META:CPD-12457	taurodeoxycholate
1542995	META:CPD-12456	unsaturated C25-C25 archaetidylinositol
1543003	META:CPD-13786	(+)-caryolan-1-ol
1543007	META:D-fructose-1-phosphate	D-fructose 1-phosphate
1543207	META:CPD-13764	astringin
1543210	META:CPD-13761	5-hydroxy-3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-7a-methyl-1,5-dioxo-octahydro-1<i>H</i>-inden-4-yl]propanoate
1543214	META:CPD-13762	(8<i>R</i>)-HPODE
1543219	META:CPD-12430	5-guanidino-3-methyl-2-oxo-pentanoate
1543223	META:NNN-trimethyl-terminal-YPK	an N terminal <i>N,N,N</i>-trimethyl-(A/S)PK-[protein]
1543225	META:HERBICIDE-14A	herbicide 14A
1543231	META:CPD-12429	3-methylarginine
1543328	META:CPD-11169	2-oxo-5-chloro-4-pentenoate
1543333	META:CPD-12495	(22R,23R)-22,23-dihydroxycampesterol
1543337	META:CPD-12497	7-oxatyphasterol
1543341	META:CPD-12496	(22R,23R)-22,23-dihydroxy-campest-4-en-3-one
1543345	META:CPD-12491	phenylmethanesulfenate
1543352	META:CPD-12490	lachrymatory sulfine
1543358	META:CPD-12493	3-epi-6-deoxocathasterone
1543939	META:CPD-13908	selenodiglutathione
1543943	META:PREGNA-4911-DIENE-320-DIONE	pregna-4,9(11)-diene-3,20-dione
1543947	META:CPD-13905	stizolobate
1543950	META:CPD-13906	3-propylidene-&Delta; 1-pyrroline-5-carboxylate
1543956	META:PLASMENYLCHOLINE	a plasmenylcholine
1543962	META:CPD-13903	stizolobinate
1543966	META:CPD-13904	muscaflavin
1546438	META:CPD-825	4-guanidinobutyraldehyde
1546443	META:CPD-822	N<sup>2</sup>-succinyl-L-glutamate 5-semialdehyde
1546451	META:CPD-11259	(+)-7-<i>iso</i>-jasmonoyl-L-isoleucine
1546462	META:CPD-821	stachydrine
1546528	META:ETHYLACETATE	ethyl acetate
1546536	META:VITEXIN	vitexin
1546540	META:5-TERT-BUTYLAMINOL-2-HYDROXYPRO-1234-TET	(+-)-5-[(tert-butylamino)-2'-hydroxypropoxy]-1,2,3,4-tetrahydro-1-naphthol
1546546	META:Heparan-Glc-N-3-6-trisulfate	[heparan sulfate]-&alpha;-D-<i>N</i>-sulfoglucosamine 3,6-<i>O</i>-bissulfate
1546551	META:BH4NA	sodium tetrahydridoborate
1546554	META:Cyanophycin-aspartate	[cyanophycin]-L-aspartate
1546557	META:Tetraric-Acids	a tetrarate
1546851	META:D1-PIPERIDINE-DICARBOXYLATE	d1-piperidine-dicarboxylate
1546858	META:2-PHENYL-2-1-PIPERDINYLPROPANE	2-phenyl-2-(1-piperdinyl)propane
1546864	META:MG+2	Mg<SUP>2+</SUP>
1546871	META:CPD-6801	aloesone
1546876	META:16S-rRNA-uridines	a uridine in 16S rRNA
1545156	META:CPD-791	6-<i>endo</i>-hydroxycineole
1545162	META:CANAVANINOSUCCINATE	canavaninosuccinate
1545169	META:NUCLEOTIDE-SUGARS	a nucleotide sugar
1545171	META:17-O-ACETYLNORAJMALINE	17-<i>O</i>-acetylnorajmaline
1545177	META:CPD-12628	salicylate 2-O-&beta;-D-glucoside
1545189	META:CPD-13958	dTDP-4-dehydro-3-<i>C</i>-methyl-2,6-dideoxy-&alpha;-D-glucose
1545193	META:CPD-12629	salicylate &beta;-D-glucose ester
1545205	META:CPD-789	4,5-dihydro-5,5-dimethyl-4-(3-oxobutyl)furan-2(3H)-one
1545210	META:CPD-13956	dTDP-D-oliose
1545213	META:1236-TETRAKIS-O-GALLOYL-BETA-D-GLUCOS	1,2,3,6-tetrakis-O-galloyl-&beta;-D-glucose
1545282	META:CPD-12587	2-<i>trans</i>,-6-<i>trans</i>-farnesyl monophosphate
1545293	META:CPD-11256	an 11-hydroxyjasmonate sulfate
1545302	META:CPD-863	(+)-5-<I>exo</I>-hydroxycamphor
1545697	META:CPD-12565	<i>N</i>-acetyl-&beta;-D-galactosamine 6-<i>O</i>-sulfate
1545703	META:CPD-13898	pargyline
1545714	META:CPD-885	gibberellin A<sub>98</sub>
1545722	META:CPD-11233	(-)-jasmonoyl-L-valine
1548322	META:CPD-12694	2-oxo-3-hydroxy-propane-1-sulfonate
1548327	META:CPD-12690	cinnabaramide A
1548333	META:CPD-4142	&Delta;<sup>24-25</sup>-sitosterol
1548338	META:CPD-4141	24-methyldesmosterol
1548343	META:CPD-4143	sitosterol
1548349	META:CPD-10027	(-)-dihydrocarveol
1548353	META:CPD-12689	salinosporamide E
1548359	META:CPD-963	3-methyl-2-oxo-1,2-dihydroquinoline
1548366	META:CPD-10029	(+)-isodihydrocarveol
1548371	META:NN-dimethyl-terminal-PPK	an N terminal <i>N,N</i>-dimethyl-PPK-[protein]
1548375	META:CPD-10023	D-5-(2'-methylthioethyl)-hydantoin
1548524	META:CPD-12679	4-chloro-3-hydroxybutyryl-CoA
1548530	META:CPD-10017	coenzyme F<sub>390</sub>-A
1548536	META:CPD-10019	L-5-benzyl-hydantoin
1548542	META:CPD-10012	carboxyspermidine
1548546	META:CPD-12675	chloroethylmalonyl-CoA
1548552	META:CPD-10013	phophinothricin tripeptide
1548558	META:CPD-12674	salinosporamide A
1548564	META:CPD-10014	31-<i>O</i>-desmethylFK-506
1548572	META:CPD-12677	5-chloro-5-deoxyribose 1-phosphate
1548579	META:CPD-12676	5'-deoxy-5'-chloroadenosine
1548585	META:CPD-12671	5-chloro-5-deoxy-D-ribose
1548591	META:CPD-12670	CDP-2-glycerol
1548596	META:CPD-12673	5-chloro-5-deoxy-D-ribonate
